iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
COM,Africa,Comoros,2022-03-01,8033.0,0.0,1.286,160.0,0.0,0.0,9041.528,0.0,1.447,180.088,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888456.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554,,,,
COM,Africa,Comoros,2022-03-02,8033.0,0.0,1.286,160.0,0.0,0.0,9041.528,0.0,1.447,180.088,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888456.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554,,,,
COM,Africa,Comoros,2022-03-03,8033.0,0.0,1.0,160.0,0.0,0.0,9041.528,0.0,1.126,180.088,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888456.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554,,,,
COM,Africa,Comoros,2022-03-04,8047.0,14.0,3.0,160.0,0.0,0.0,9057.286,15.758,3.377,180.088,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888456.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554,,,,
COM,Africa,Comoros,2022-03-05,8047.0,0.0,2.143,160.0,0.0,0.0,9057.286,0.0,2.412,180.088,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888456.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.554,,,,
COG,Africa,Congo,2022-03-01,24020.0,0.0,13.571,378.0,0.0,0.143,4246.054,0.0,2.399,66.82,0.0,0.025,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657017.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574,,,,
COG,Africa,Congo,2022-03-02,24020.0,0.0,13.571,378.0,0.0,0.143,4246.054,0.0,2.399,66.82,0.0,0.025,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657017.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574,,,,
COG,Africa,Congo,2022-03-03,24020.0,0.0,7.571,378.0,0.0,0.0,4246.054,0.0,1.338,66.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657017.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574,,,,
COG,Africa,Congo,2022-03-04,24020.0,0.0,7.571,378.0,0.0,0.0,4246.054,0.0,1.338,66.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657017.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574,,,,
COG,Africa,Congo,2022-03-05,24020.0,0.0,7.571,378.0,0.0,0.0,4246.054,0.0,1.338,66.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657017.0,15.405,19.0,3.402,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,,64.57,0.574,,,,
COK,Oceania,Cook Islands,2022-03-01,2.0,0.0,0.0,,,,113.817,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17572.0,,,,,,,,,,,,,76.25,,,,,
COK,Oceania,Cook Islands,2022-03-02,2.0,0.0,0.0,,,,113.817,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17572.0,,,,,,,,,,,,,76.25,,,,,
COK,Oceania,Cook Islands,2022-03-03,2.0,0.0,0.0,,,,113.817,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17572.0,,,,,,,,,,,,,76.25,,,,,
COK,Oceania,Cook Islands,2022-03-04,2.0,0.0,0.0,,,,113.817,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17572.0,,,,,,,,,,,,,76.25,,,,,
COK,Oceania,Cook Islands,2022-03-05,2.0,0.0,0.0,,,,113.817,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17572.0,,,,,,,,,,,,,76.25,,,,,
CRI,North America,Costa Rica,2022-03-01,809131.0,2203.0,2185.143,8047.0,10.0,13.286,157447.491,428.678,425.203,1565.853,1.946,2.585,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,,,,
CRI,North America,Costa Rica,2022-03-02,811040.0,1909.0,2001.429,8057.0,10.0,12.571,157818.96,371.469,389.455,1567.799,1.946,2.446,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,,,,
CRI,North America,Costa Rica,2022-03-03,812812.0,1772.0,1855.143,8073.0,16.0,12.714,158163.771,344.811,360.989,1570.912,3.113,2.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,,,,
CRI,North America,Costa Rica,2022-03-04,814583.0,1771.0,1730.143,8082.0,9.0,11.857,158508.387,344.616,336.666,1572.663,1.751,2.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,,,,
CRI,North America,Costa Rica,2022-03-05,814583.0,,,8082.0,0.0,11.857,158508.387,,,1572.663,0.0,2.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.81,,,,
CIV,Africa,Cote d'Ivoire,2022-03-01,81483.0,0.0,12.286,793.0,0.0,0.286,3011.906,0.0,0.454,29.312,0.0,0.011,0.71,,,,,,,,,,,,,2120.0,0.078,0.0058,172.6,tests performed,,,,,,,,,,,,,,,27053629.0,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78,0.538,,,,
CIV,Africa,Cote d'Ivoire,2022-03-02,81518.0,35.0,15.429,794.0,1.0,0.429,3013.2,1.294,0.57,29.349,0.037,0.016,0.73,,,,,,,,,,1417847.0,52.409,,2028.0,0.075,0.0076,131.4,tests performed,,,,,,,,,,,,,,,27053629.0,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78,0.538,,,,
CIV,Africa,Cote d'Ivoire,2022-03-03,85518.0,4000.0,586.857,794.0,0.0,0.429,3161.055,147.854,21.692,29.349,0.0,0.016,,,,,,,,,,,,,,1931.0,0.071,0.3039,3.3,tests performed,,,,,,,,,,,,,,,27053629.0,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78,0.538,,,,
CIV,Africa,Cote d'Ivoire,2022-03-04,81534.0,,,795.0,1.0,0.429,3013.792,,,29.386,0.037,0.016,,,,,,,,,,,1421267.0,52.535,,1778.0,0.066,,,tests performed,,,,,,,,,,,,,,,27053629.0,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78,0.538,,,,
CIV,Africa,Cote d'Ivoire,2022-03-05,81546.0,12.0,,795.0,0.0,0.429,3014.235,0.444,,29.386,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27053629.0,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,,,19.351,,57.78,0.538,,,,
HRV,Europe,Croatia,2022-03-01,1055943.0,1149.0,1801.286,15101.0,32.0,28.0,258704.492,281.503,441.312,3699.723,7.84,6.86,0.6,,,,,,,,,5675.0,4519621.0,1107.301,1.39,5934.0,1.454,0.3036,3.3,people tested,5196904.0,2307028.0,2230485.0,,1178.0,1657.0,127.32,56.52,54.65,,406.0,250.0,0.006,,4081657.0,73.726,44.0,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,,,,
HRV,Europe,Croatia,2022-03-02,1058453.0,2510.0,1620.714,15122.0,21.0,25.714,259319.438,614.946,397.073,3704.868,5.145,6.3,0.6,,,,,,,,,7618.0,4527239.0,1109.167,1.866,5567.0,1.364,0.2911,3.4,people tested,5198729.0,2307230.0,2231068.0,,1825.0,1385.0,127.37,56.53,54.66,,339.0,196.0,0.005,,4081657.0,73.726,44.0,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,,,,
HRV,Europe,Croatia,2022-03-03,1060078.0,1625.0,1487.286,15145.0,23.0,25.857,259717.561,398.123,364.383,3710.503,5.635,6.335,,,,,,,,,,,,,,5244.0,1.285,0.2836,3.5,people tested,5199981.0,2307396.0,2231430.0,,1252.0,1327.0,127.4,56.53,54.67,,325.0,192.0,0.005,,4081657.0,73.726,44.0,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,,,,
HRV,Europe,Croatia,2022-03-04,1061429.0,1351.0,1390.286,15172.0,27.0,26.0,260048.554,330.993,340.618,3717.118,6.615,6.37,,,,,,,,,,,4538432.0,1111.909,,5137.0,1.259,,,people tested,5201481.0,2307581.0,,,1500.0,1185.0,127.44,56.54,,,290.0,158.0,0.004,,4081657.0,73.726,44.0,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,,,,
HRV,Europe,Croatia,2022-03-05,1062953.0,1524.0,1340.714,15194.0,22.0,26.0,260421.932,373.378,328.473,3722.508,5.39,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081657.0,73.726,44.0,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851,,,,
CUB,North America,Cuba,2022-03-01,1070258.0,396.0,549.143,8495.0,1.0,0.571,94566.661,34.99,48.522,750.608,0.088,0.05,0.77,,,,,,,,,,,,,,,,,,35016078.0,10610252.0,9883693.0,5974852.0,14417.0,15517.0,309.4,93.75,87.33,52.79,1371.0,1056.0,0.009,,11317498.0,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,
CUB,North America,Cuba,2022-03-02,1070730.0,472.0,543.286,8496.0,1.0,0.286,94608.367,41.705,48.004,750.696,0.088,0.025,0.78,,,,,,,,,,,,,,,,,,35031576.0,10611211.0,9884967.0,5988011.0,15498.0,14952.0,309.53,93.76,87.34,52.91,1321.0,975.0,0.009,,11317498.0,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,
CUB,North America,Cuba,2022-03-03,1071326.0,596.0,543.429,8498.0,2.0,0.571,94661.028,52.662,48.017,750.873,0.177,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11317498.0,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,
CUB,North America,Cuba,2022-03-04,1071964.0,638.0,545.143,8498.0,0.0,0.571,94717.401,56.373,48.168,750.873,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11317498.0,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,
CUB,North America,Cuba,2022-03-05,1072474.0,510.0,531.0,8499.0,1.0,0.714,94762.464,45.063,46.918,750.961,0.088,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11317498.0,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,,,,
CUW,North America,Curacao,2022-03-01,38960.0,16.0,26.0,261.0,0.0,0.0,236413.505,97.09,157.771,1583.776,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,619.0,48.0,0.029,,164796.0,362.644,41.7,16.367,10.068,,,,11.62,,,,,78.88,,,,,
CUW,North America,Curacao,2022-03-02,39016.0,56.0,26.857,261.0,0.0,0.0,236753.319,339.814,162.972,1583.776,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,607.0,49.0,0.03,,164796.0,362.644,41.7,16.367,10.068,,,,11.62,,,,,78.88,,,,,
CUW,North America,Curacao,2022-03-03,39082.0,66.0,30.714,262.0,1.0,0.143,237153.814,400.495,186.378,1589.844,6.068,0.867,,,,,,,,,,,,,,,,,,,244748.0,107016.0,98219.0,39513.0,,95.0,148.52,64.94,59.6,23.98,576.0,49.0,0.03,,164796.0,362.644,41.7,16.367,10.068,,,,11.62,,,,,78.88,,,,,
CUW,North America,Curacao,2022-03-04,39133.0,51.0,33.857,264.0,2.0,0.429,237463.288,309.474,205.449,1601.981,12.136,2.601,,,,,,,,,,,,,,,,,,,244862.0,107045.0,98232.0,39585.0,114.0,102.0,148.58,64.96,59.61,24.02,619.0,51.0,0.031,,164796.0,362.644,41.7,16.367,10.068,,,,11.62,,,,,78.88,,,,,
CUW,North America,Curacao,2022-03-05,39133.0,0.0,31.143,264.0,0.0,0.429,237463.288,0.0,188.978,1601.981,0.0,2.601,,,,,,,,,,,,,,,,,,,244951.0,107054.0,98254.0,39643.0,89.0,63.0,148.64,64.96,59.62,24.06,382.0,12.0,0.007,,164796.0,362.644,41.7,16.367,10.068,,,,11.62,,,,,78.88,,,,,
CYP,Europe,Cyprus,2022-03-01,324502.0,1986.0,1894.714,857.0,1.0,3.857,362165.39,2216.505,2114.625,956.468,1.116,4.305,0.93,,,,,,,,,102159.0,25800062.0,28794.551,114.016,106111.0,118.427,0.0179,56.0,tests performed,,,,,,,,,,,,,,,896005.0,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,,,,
CYP,Europe,Cyprus,2022-03-02,326611.0,2109.0,1886.429,859.0,2.0,3.714,364519.171,2353.782,2105.377,958.7,2.232,4.145,0.92,,,,,,,,,86525.0,25886587.0,28891.119,96.568,104631.0,116.775,0.018,55.5,tests performed,,,,,,,,,,,,,,,896005.0,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,,,,
CYP,Europe,Cyprus,2022-03-03,328657.0,2046.0,2178.714,861.0,2.0,4.0,366802.641,2283.469,2431.587,960.932,2.232,4.464,,,,,,,,,,98468.0,25985055.0,29001.016,109.897,102951.0,114.9,0.0212,47.3,tests performed,,,,,,,,,,,,,,,896005.0,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,,,,
CYP,Europe,Cyprus,2022-03-04,329674.0,1017.0,2047.571,873.0,12.0,3.571,367937.679,1135.038,2285.223,974.325,13.393,3.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896005.0,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,,,,
CYP,Europe,Cyprus,2022-03-05,331508.0,1834.0,1819.286,875.0,2.0,3.286,369984.542,2046.864,2030.441,976.557,2.232,3.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896005.0,127.657,37.3,13.416,8.563,32415.132,,141.171,9.24,19.6,52.7,,3.4,80.98,0.887,,,,
CZE,Europe,Czechia,2022-03-01,3587871.0,13543.0,9143.143,38685.0,93.0,50.0,334547.37,1262.803,852.543,3607.143,8.672,4.662,0.7,305.0,28.439,2968.0,276.748,209.0,19.488,2632.0,245.418,45149.0,51793356.0,4829.419,4.21,41844.0,3.902,0.208,4.8,tests performed,17395082.0,6943080.0,6845382.0,4016468.0,3898.0,5982.0,162.2,64.74,63.83,37.45,558.0,288.0,0.003,,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2022-03-02,3599534.0,11663.0,8758.857,38741.0,56.0,48.286,335634.874,1087.505,816.711,3612.365,5.222,4.502,0.7,280.0,26.108,2725.0,254.09,176.0,16.411,2444.0,227.888,36806.0,51830162.0,4832.851,3.432,40126.0,3.742,0.209,4.8,tests performed,17399984.0,6943419.0,6846280.0,4020150.0,4902.0,5569.0,162.24,64.74,63.84,37.49,519.0,273.0,0.003,,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2022-03-03,3608535.0,9001.0,8436.571,38787.0,46.0,50.571,336474.164,839.289,786.659,3616.654,4.289,4.715,,253.0,23.591,2552.0,237.959,155.0,14.453,2284.0,212.969,34870.0,51865032.0,4836.102,3.251,37919.0,3.536,0.214,4.7,tests performed,17404790.0,6943713.0,6847171.0,4023782.0,4806.0,5099.0,162.29,64.75,63.85,37.52,475.0,256.0,0.002,,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2022-03-04,3616640.0,8105.0,8154.286,38837.0,50.0,49.429,337229.906,755.742,760.338,3621.316,4.662,4.609,,235.0,21.912,2420.0,225.65,144.0,13.427,2153.0,200.754,,,,,,,,,,17413512.0,6944302.0,6848320.0,4030798.0,8722.0,4391.0,162.37,64.75,63.86,37.58,409.0,256.0,0.002,,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2022-03-05,3624937.0,8297.0,8031.429,38892.0,55.0,47.714,338003.551,773.645,748.882,3626.445,5.128,4.449,,224.0,20.887,2116.0,197.304,126.0,11.749,1926.0,179.588,,,,,,,,,,17414223.0,6944375.0,6848399.0,4031359.0,711.0,4230.0,162.38,64.75,63.86,37.59,394.0,258.0,0.002,,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
COD,Africa,Democratic Republic of Congo,2022-03-01,86039.0,21.0,23.286,1335.0,0.0,0.0,931.38,0.227,0.252,14.451,0.0,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92377986.0,35.879,17.0,3.02,1.745,808.133,77.1,318.949,6.1,,,4.472,,60.68,0.48,,,,
COD,Africa,Democratic Republic of Congo,2022-03-02,86039.0,0.0,23.286,1335.0,0.0,0.0,931.38,0.0,0.252,14.451,0.0,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92377986.0,35.879,17.0,3.02,1.745,808.133,77.1,318.949,6.1,,,4.472,,60.68,0.48,,,,
COD,Africa,Democratic Republic of Congo,2022-03-03,86138.0,99.0,28.571,1335.0,0.0,0.0,932.452,1.072,0.309,14.451,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92377986.0,35.879,17.0,3.02,1.745,808.133,77.1,318.949,6.1,,,4.472,,60.68,0.48,,,,
COD,Africa,Democratic Republic of Congo,2022-03-04,86154.0,16.0,22.143,1335.0,0.0,0.0,932.625,0.173,0.24,14.451,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92377986.0,35.879,17.0,3.02,1.745,808.133,77.1,318.949,6.1,,,4.472,,60.68,0.48,,,,
COD,Africa,Democratic Republic of Congo,2022-03-05,86154.0,0.0,22.143,1335.0,0.0,0.0,932.625,0.0,0.24,14.451,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92377986.0,35.879,17.0,3.02,1.745,808.133,77.1,318.949,6.1,,,4.472,,60.68,0.48,,,,
DNK,Europe,Denmark,2022-03-01,2783399.0,18561.0,20855.0,4649.0,37.0,39.143,478798.28,3192.85,3587.462,799.718,6.365,6.733,0.69,48.0,8.257,1734.0,298.281,,,2397.0,412.33,66704.0,62834323.0,10808.715,11.474,69714.0,11.992,0.2992,3.3,tests performed,,,,,,,,,,,,,,,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2022-03-02,2803857.0,20458.0,19629.0,4687.0,38.0,37.857,482317.451,3519.17,3376.566,806.254,6.537,6.512,0.69,42.0,7.225,1666.0,286.584,,,2280.0,392.204,64039.0,62898362.0,10819.731,11.016,66821.0,11.495,0.2938,3.4,tests performed,,,,,,,,,,,,,,,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2022-03-03,2803857.0,0.0,16027.714,4687.0,0.0,32.286,482317.451,0.0,2757.076,806.254,0.0,5.554,,42.0,7.225,1623.0,279.187,,,2136.0,367.433,46068.0,62944430.0,10827.655,7.925,60972.0,10.488,,,tests performed,,,,,,,,,,,,,,,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2022-03-04,2837501.0,33644.0,17579.143,4772.0,85.0,38.714,488104.867,5787.417,3023.951,820.876,14.622,6.66,,34.0,5.849,1602.0,275.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2022-03-05,2853236.0,15735.0,17347.143,4830.0,58.0,41.714,490811.59,2706.723,2984.043,830.853,9.977,7.176,,35.0,6.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DJI,Africa,Djibouti,2022-03-01,15547.0,0.0,0.714,189.0,0.0,0.0,15512.918,0.0,0.713,188.586,0.0,0.0,0.21,,,,,,,,,,,,,366.0,0.365,0.002,512.6,tests performed,,,,,,,,,,,,,,,1002197.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,,1.4,67.11,0.524,,,,
DJI,Africa,Djibouti,2022-03-02,15547.0,0.0,0.571,189.0,0.0,0.0,15512.918,0.0,0.57,188.586,0.0,0.0,0.21,,,,,,,,,,285412.0,284.786,,336.0,0.335,0.0017,588.4,tests performed,,,,,,,,,,,,,,,1002197.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,,1.4,67.11,0.524,,,,
DJI,Africa,Djibouti,2022-03-03,15549.0,2.0,0.571,189.0,0.0,0.0,15514.914,1.996,0.57,188.586,0.0,0.0,,,,,,,,,,,,,,312.0,0.311,0.0018,546.4,tests performed,,,,,,,,,,,,,,,1002197.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,,1.4,67.11,0.524,,,,
DJI,Africa,Djibouti,2022-03-04,15550.0,1.0,0.571,189.0,0.0,0.0,15515.912,0.998,0.57,188.586,0.0,0.0,,,,,,,,,,,285800.0,285.173,,288.0,0.287,,,tests performed,,,,,,,,,,,,,,,1002197.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,,1.4,67.11,0.524,,,,
DJI,Africa,Djibouti,2022-03-05,15550.0,0.0,0.429,189.0,0.0,0.0,15515.912,0.0,0.428,188.586,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002197.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,,1.4,67.11,0.524,,,,
DMA,North America,Dominica,2022-03-01,11108.0,0.0,22.143,57.0,0.0,0.0,153910.104,0.0,306.807,789.78,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,360.0,10.0,0.014,,72172.0,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75.0,0.742,,,,
DMA,North America,Dominica,2022-03-02,11108.0,0.0,16.714,57.0,0.0,0.0,153910.104,0.0,231.59,789.78,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,61713.0,32133.0,29580.0,,,25.0,85.51,44.52,40.99,,346.0,9.0,0.012,,72172.0,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75.0,0.742,,,,
DMA,North America,Dominica,2022-03-03,11148.0,40.0,18.857,61.0,4.0,0.571,154464.335,554.232,261.281,845.203,55.423,7.918,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,277.0,8.0,0.011,,72172.0,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75.0,0.742,,,,
DMA,North America,Dominica,2022-03-04,11248.0,100.0,33.143,61.0,0.0,0.571,155849.914,1385.579,459.22,845.203,0.0,7.918,,,,,,,,,,,,,,,,,,,61758.0,32153.0,29605.0,,,16.0,85.57,44.55,41.02,,222.0,6.0,0.008,,72172.0,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75.0,0.742,,,,
DMA,North America,Dominica,2022-03-05,11248.0,,,61.0,0.0,0.571,155849.914,,,845.203,0.0,7.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72172.0,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75.0,0.742,,,,
DOM,North America,Dominican Republic,2022-03-01,574912.0,356.0,330.857,4369.0,1.0,1.286,52485.577,32.5,30.205,398.86,0.091,0.117,0.73,,,,,,,,,4746.0,3124587.0,285.254,0.433,5080.0,0.464,0.0651,15.4,samples tested,,,,,,8737.0,,,,,798.0,4294.0,0.039,,10953714.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756,,,,
DOM,North America,Dominican Republic,2022-03-02,575157.0,245.0,365.857,4370.0,1.0,1.429,52507.944,22.367,33.4,398.951,0.091,0.13,0.73,,,,,,,,,5103.0,3129690.0,285.72,0.466,5128.0,0.468,0.0713,14.0,samples tested,,,,,,8287.0,,,,,757.0,3820.0,0.035,,10953714.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756,,,,
